player_name,minutes_played,goals_scored,assists,yellow_cards,red_cards,player_ratings,month,day,opponent,team,score
Geny Catamo,22.0,0.0,0.0,0.0,0.0,6.1,May,4,Portimonense,Sporting CP,3.0
Geny Catamo,90.0,0.0,0.0,0.0,0.0,7.1,Apr,28,FC Porto,Sporting CP,2.0
Issiar Drame,90.0,0.0,0.0,0.0,0.0,7.4,Aug,11,Braga,Estrela da Amadora,1.0
Justin De Haas,90.0,0.0,0.0,0.0,0.0,7.2,Aug,24,Boavista,Famalicao,1.0
Justin De Haas,90.0,0.0,0.0,0.0,0.0,7.4,Aug,19,Estrela da Amadora,Famalicao,3.0
Justin De Haas,90.0,0.0,0.0,0.0,0.0,7.7,Aug,11,Benfica,Famalicao,2.0
Justin De Haas,90.0,0.0,0.0,0.0,0.0,5.3,May,17,Casa Pia AC,Famalicao,1.0
Justin De Haas,45.0,0.0,0.0,0.0,0.0,6.6,May,5,Benfica,Famalicao,2.0
Justin De Haas,34.0,0.0,0.0,0.0,1.0,5.1,Apr,21,Portimonense,Famalicao,2.0
Justin De Haas,90.0,0.0,0.0,0.0,0.0,6.3,Apr,16,Sporting CP,Famalicao,0.0
Justin De Haas,90.0,0.0,0.0,0.0,0.0,6.8,Apr,13,FC Porto,Famalicao,2.0
Justin De Haas,90.0,0.0,0.0,1.0,0.0,7.3,Mar,29,Gil Vicente,Famalicao,2.0
Vangelis Pavlidis,86.0,0.0,1.0,0.0,0.0,8.0,Aug,24,Estrela da Amadora,Benfica,1.0
Vangelis Pavlidis,90.0,1.0,0.0,0.0,0.0,8.3,Aug,17,Casa Pia AC,Benfica,3.0
Vangelis Pavlidis,90.0,0.0,0.0,0.0,0.0,5.9,Aug,11,Famalicao,Benfica,0.0
Vangelis Pavlidis,90.0,0.0,1.0,0.0,0.0,7.9,May,12,Go Ahead Eagles,Benfica,5.0
Vangelis Pavlidis,90.0,1.0,0.0,0.0,0.0,7.7,May,5,FC Twente,Benfica,0.0
Felix Correia,90.0,0.0,0.0,0.0,0.0,7.8,Aug,25,Estoril,Gil Vicente,0.0
Felix Correia,90.0,0.0,1.0,0.0,0.0,8.0,Aug,16,AVS Futebol SAD,Gil Vicente,4.0
Felix Correia,89.0,0.0,0.0,0.0,0.0,6.4,Aug,10,FC Porto,Gil Vicente,0.0
Felix Correia,90.0,0.0,0.0,0.0,0.0,6.6,May,18,Estrela da Amadora,Gil Vicente,0.0
Felix Correia,71.0,1.0,0.0,0.0,0.0,8.1,May,12,Farense,Gil Vicente,2.0
Felix Correia,82.0,0.0,0.0,0.0,0.0,7.6,May,4,Boavista,Gil Vicente,1.0
Felix Correia,90.0,0.0,0.0,0.0,0.0,7.1,Apr,26,Arouca,Gil Vicente,2.0
Felix Correia,83.0,0.0,1.0,0.0,0.0,7.9,Apr,20,Moreirense,Gil Vicente,1.0
Felix Correia,45.0,0.0,0.0,0.0,0.0,6.7,Apr,12,Sporting CP,Gil Vicente,0.0
Lukas Hornicek,90.0,0.0,0.0,0.0,0.0,7.4,Aug,18,Boavista,Braga,1.0
Cristo González,90.0,0.0,1.0,0.0,0.0,7.4,Aug,25,Nacional,Arouca,1.0
Cristo González,90.0,1.0,0.0,0.0,0.0,7.3,May,18,Vitoria de Guimaraes,Arouca,1.0
Cristo González,76.0,0.0,0.0,0.0,0.0,5.7,May,12,Benfica,Arouca,0.0
Cristo González,90.0,0.0,0.0,0.0,0.0,6.5,May,5,Estrela da Amadora,Arouca,0.0
Cristo González,90.0,2.0,0.0,0.0,0.0,9.0,Apr,26,Gil Vicente,Arouca,2.0
Cristo González,90.0,0.0,0.0,0.0,0.0,6.3,Apr,19,Rio Ave,Arouca,1.0
Cristo González,81.0,0.0,1.0,0.0,0.0,7.1,Apr,14,Boavista,Arouca,2.0
Cristo González,89.0,0.0,1.0,0.0,0.0,8.0,Apr,6,Braga,Arouca,3.0
Cristo González,90.0,1.0,0.0,0.0,0.0,8.8,Mar,30,Farense,Arouca,2.0
Ruben Ramos,74.0,0.0,0.0,0.0,0.0,6.6,Aug,25,Braga,Moreirense,1.0
Ruben Ramos,90.0,0.0,1.0,0.0,0.0,8.2,Aug,18,Arouca,Moreirense,3.0
Ruben Ramos,83.0,0.0,0.0,0.0,0.0,7.4,Aug,11,Farense,Moreirense,2.0
Ruben Ramos,14.0,0.0,0.0,0.0,0.0,6.2,May,18,Estoril,Moreirense,2.0
Ruben Ramos,20.0,0.0,0.0,1.0,0.0,6.2,Apr,28,Portimonense,Moreirense,2.0
Ruben Ramos,5.0,0.0,0.0,1.0,0.0,6.5,Apr,14,Benfica,Moreirense,0.0
Ruben Ramos,90.0,0.0,0.0,0.0,0.0,6.9,Apr,7,Estrela da Amadora,Moreirense,2.0
Ousmane Diomande,86.0,0.0,0.0,0.0,0.0,7.6,Aug,23,Farense,Sporting CP,5.0
Ousmane Diomande,85.0,0.0,0.0,0.0,0.0,6.7,Aug,17,Nacional,Sporting CP,6.0
Ousmane Diomande,90.0,0.0,0.0,0.0,0.0,7.8,Aug,9,Rio Ave,Sporting CP,3.0
Ousmane Diomande,30.0,0.0,0.0,1.0,0.0,6.8,Aug,3,FC Porto,Sporting CP,3.0
Ousmane Diomande,49.0,0.0,0.0,0.0,0.0,7.1,May,26,FC Porto,Sporting CP,1.0
Ousmane Diomande,90.0,0.0,0.0,0.0,0.0,7.4,May,11,Estoril,Sporting CP,1.0
Ousmane Diomande,80.0,0.0,0.0,0.0,0.0,7.6,May,4,Portimonense,Sporting CP,3.0
Ricardo Horta,90.0,1.0,0.0,0.0,0.0,8.2,Aug,29,Rapid Wien,Braga,2.0
Ricardo Horta,90.0,0.0,0.0,0.0,0.0,8.4,Aug,25,Moreirense,Braga,3.0
Ricardo Horta,90.0,0.0,0.0,0.0,0.0,6.9,Aug,22,Rapid Wien,Braga,2.0
Ricardo Horta,90.0,0.0,0.0,0.0,0.0,7.1,Aug,18,Boavista,Braga,1.0
Ricardo Horta,90.0,0.0,0.0,0.0,0.0,7.1,Aug,15,Servette,Braga,2.0
Ricardo Horta,85.0,0.0,0.0,0.0,0.0,6.7,Aug,11,Estrela da Amadora,Braga,1.0
Ricardo Horta,87.0,0.0,0.0,0.0,0.0,6.2,Aug,8,Servette,Braga,0.0
Ricardo Horta,64.0,0.0,1.0,0.0,0.0,7.2,Aug,1,Maccabi Petach Tikva,Braga,5.0
Ricardo Horta,77.0,1.0,0.0,0.0,0.0,7.5,Jul,25,Maccabi Petach Tikva,Braga,2.0
David Simao,79.0,0.0,0.0,0.0,0.0,7.6,Aug,25,Nacional,Arouca,1.0
David Simao,90.0,1.0,0.0,0.0,0.0,8.0,Aug,18,Moreirense,Arouca,1.0
David Simao,70.0,0.0,0.0,1.0,0.0,6.4,Aug,12,Vitoria de Guimaraes,Arouca,0.0
David Simao,83.0,0.0,0.0,1.0,0.0,6.4,May,18,Vitoria de Guimaraes,Arouca,1.0
David Simao,76.0,0.0,0.0,1.0,0.0,6.2,May,12,Benfica,Arouca,0.0
David Simao,90.0,0.0,0.0,0.0,0.0,7.7,May,5,Estrela da Amadora,Arouca,0.0
David Simao,90.0,0.0,0.0,0.0,0.0,6.6,Apr,26,Gil Vicente,Arouca,2.0
David Simao,75.0,0.0,0.0,0.0,0.0,7.1,Apr,19,Rio Ave,Arouca,1.0
David Simao,65.0,0.0,0.0,1.0,0.0,6.8,Apr,14,Boavista,Arouca,2.0
Sorriso,90.0,0.0,0.0,0.0,0.0,6.8,Aug,24,Boavista,Famalicao,1.0
Sorriso,86.0,1.0,0.0,0.0,0.0,7.7,Aug,19,Estrela da Amadora,Famalicao,3.0
Sorriso,63.0,1.0,0.0,0.0,0.0,7.6,Aug,11,Benfica,Famalicao,2.0
Sorriso,33.0,0.0,0.0,0.0,0.0,6.3,May,17,Casa Pia AC,Famalicao,1.0
Sorriso,13.0,0.0,0.0,0.0,0.0,5.9,May,10,Chaves,Famalicao,1.0
Sorriso,28.0,0.0,0.0,0.0,0.0,6.0,May,5,Benfica,Famalicao,2.0
Sorriso,23.0,0.0,0.0,0.0,0.0,6.0,Apr,28,Estoril,Famalicao,0.0
Sorriso,55.0,0.0,0.0,0.0,0.0,6.2,Apr,21,Portimonense,Famalicao,2.0
Sorriso,20.0,0.0,0.0,0.0,0.0,6.0,Apr,16,Sporting CP,Famalicao,0.0
Alan,45.0,1.0,0.0,0.0,0.0,7.2,Aug,18,Arouca,Moreirense,3.0
Alan,67.0,0.0,1.0,1.0,0.0,7.5,Aug,11,Farense,Moreirense,2.0
Alan,23.0,0.0,0.0,0.0,0.0,7.1,May,18,Estoril,Moreirense,2.0
Alan,88.0,0.0,0.0,0.0,0.0,6.8,May,12,Casa Pia AC,Moreirense,1.0
Alan,90.0,0.0,0.0,0.0,0.0,7.1,May,3,Vizela,Moreirense,1.0
Alan,89.0,0.0,0.0,0.0,0.0,7.2,Apr,28,Portimonense,Moreirense,2.0
Alan,90.0,0.0,0.0,0.0,0.0,7.1,Apr,20,Gil Vicente,Moreirense,0.0
Alan,90.0,0.0,0.0,0.0,0.0,7.3,Apr,14,Benfica,Moreirense,0.0
Alan,79.0,0.0,0.0,1.0,0.0,5.8,Mar,30,Vitoria de Guimaraes,Moreirense,0.0
Mory Gbane,90.0,0.0,0.0,0.0,0.0,7.9,Aug,25,Estoril,Gil Vicente,0.0
Mory Gbane,90.0,0.0,0.0,0.0,0.0,7.0,Aug,16,AVS Futebol SAD,Gil Vicente,4.0
Mory Gbane,90.0,0.0,0.0,0.0,0.0,7.2,Aug,10,FC Porto,Gil Vicente,0.0
Mory Gbane,90.0,0.0,0.0,0.0,0.0,6.4,May,18,Estrela da Amadora,Gil Vicente,0.0
Mory Gbane,90.0,0.0,0.0,0.0,0.0,7.1,May,12,Farense,Gil Vicente,2.0
Mory Gbane,90.0,0.0,0.0,1.0,0.0,6.3,May,4,Boavista,Gil Vicente,1.0
Mory Gbane,90.0,0.0,0.0,0.0,0.0,6.9,Apr,26,Arouca,Gil Vicente,2.0
Mory Gbane,90.0,1.0,0.0,0.0,0.0,8.5,Apr,20,Moreirense,Gil Vicente,1.0
Mory Gbane,90.0,0.0,0.0,0.0,0.0,5.2,Apr,12,Sporting CP,Gil Vicente,0.0
Kiki Afonso,90.0,0.0,0.0,1.0,0.0,7.3,Aug,25,Vitoria de Guimaraes,AVS Futebol SAD,1.0
Kiki Afonso,90.0,1.0,0.0,0.0,0.0,7.1,Aug,16,Gil Vicente,AVS Futebol SAD,2.0
Kiki Afonso,45.0,0.0,1.0,0.0,0.0,7.6,Aug,10,Nacional,AVS Futebol SAD,1.0
Lucas Piazon,81.0,0.0,1.0,0.0,0.0,7.8,Aug,25,Vitoria de Guimaraes,AVS Futebol SAD,1.0
Lucas Piazon,81.0,0.0,0.0,0.0,0.0,6.8,Aug,16,Gil Vicente,AVS Futebol SAD,2.0
Lucas Piazon,90.0,0.0,0.0,0.0,0.0,7.5,Aug,10,Nacional,AVS Futebol SAD,1.0
Gustavo Sa,65.0,1.0,0.0,0.0,0.0,7.6,Aug,24,Boavista,Famalicao,1.0
Gustavo Sa,76.0,0.0,1.0,0.0,0.0,8.0,Aug,19,Estrela da Amadora,Famalicao,3.0
Gustavo Sa,68.0,0.0,0.0,0.0,0.0,6.4,Aug,11,Benfica,Famalicao,2.0
Gustavo Sa,90.0,0.0,0.0,1.0,0.0,6.4,May,17,Casa Pia AC,Famalicao,1.0
Gustavo Sa,82.0,1.0,0.0,0.0,0.0,8.3,May,10,Chaves,Famalicao,1.0
Gustavo Sa,79.0,0.0,1.0,0.0,0.0,7.6,May,5,Benfica,Famalicao,2.0
Gustavo Sa,68.0,0.0,0.0,1.0,0.0,7.1,Apr,21,Portimonense,Famalicao,2.0
Gustavo Sa,84.0,0.0,0.0,0.0,0.0,6.1,Apr,16,Sporting CP,Famalicao,0.0
Gustavo Sa,65.0,0.0,1.0,0.0,0.0,7.6,Apr,13,FC Porto,Famalicao,2.0
Dinis Pinto,90.0,0.0,0.0,0.0,0.0,7.3,Aug,18,Arouca,Moreirense,3.0
Dinis Pinto,90.0,0.0,0.0,0.0,0.0,6.7,May,3,Vizela,Moreirense,1.0
Dinis Pinto,1.0,0.0,0.0,0.0,0.0,6.8,Apr,28,Portimonense,Moreirense,2.0
Florentino Luis,71.0,0.0,0.0,0.0,0.0,6.8,Aug,24,Estrela da Amadora,Benfica,1.0
Florentino Luis,90.0,0.0,0.0,0.0,0.0,7.8,Aug,17,Casa Pia AC,Benfica,3.0
Florentino Luis,61.0,0.0,0.0,0.0,0.0,7.3,Aug,11,Famalicao,Benfica,0.0
Florentino Luis,90.0,0.0,0.0,0.0,0.0,7.4,May,17,Rio Ave,Benfica,1.0
Florentino Luis,65.0,0.0,0.0,1.0,0.0,7.5,May,12,Arouca,Benfica,5.0
Florentino Luis,45.0,0.0,0.0,0.0,0.0,6.2,May,5,Famalicao,Benfica,0.0
Florentino Luis,90.0,0.0,0.0,0.0,0.0,7.7,Apr,27,Braga,Benfica,3.0
Florentino Luis,62.0,0.0,0.0,1.0,0.0,7.3,Apr,22,Farense,Benfica,3.0
Orkun Kökcü,90.0,1.0,0.0,1.0,0.0,8.4,Aug,24,Estrela da Amadora,Benfica,1.0
Orkun Kökcü,25.0,0.0,1.0,0.0,0.0,7.2,Aug,17,Casa Pia AC,Benfica,3.0
Orkun Kökcü,45.0,0.0,0.0,1.0,0.0,6.2,Aug,11,Famalicao,Benfica,0.0
Madson,66.0,0.0,0.0,0.0,0.0,6.1,Aug,25,Braga,Moreirense,1.0
Madson,82.0,1.0,0.0,0.0,0.0,8.6,Aug,18,Arouca,Moreirense,3.0
Madson,74.0,0.0,0.0,0.0,0.0,7.1,Aug,11,Farense,Moreirense,2.0
Madson,10.0,0.0,0.0,0.0,0.0,6.2,Apr,20,Gil Vicente,Moreirense,0.0
Madson,77.0,0.0,0.0,0.0,0.0,6.1,Mar,9,Boavista,Moreirense,0.0
Madson,77.0,0.0,0.0,0.0,0.0,6.9,Mar,2,Rio Ave,Moreirense,0.0
Madson,85.0,1.0,0.0,0.0,0.0,8.1,Feb,24,Farense,Moreirense,1.0
Madson,74.0,0.0,0.0,0.0,0.0,6.0,Feb,19,Sporting CP,Moreirense,0.0
Madson,89.0,1.0,0.0,0.0,0.0,8.0,Feb,10,Chaves,Moreirense,1.0
Carvalho,69.0,0.0,0.0,0.0,0.0,6.6,Aug,29,Rapid Wien,Braga,2.0
Carvalho,90.0,0.0,0.0,0.0,0.0,7.4,Aug,25,Moreirense,Braga,3.0
Carvalho,90.0,1.0,0.0,1.0,0.0,8.7,Aug,22,Rapid Wien,Braga,2.0
Carvalho,90.0,0.0,0.0,0.0,0.0,7.4,Aug,18,Boavista,Braga,1.0
Carvalho,90.0,0.0,1.0,0.0,0.0,7.8,Aug,15,Servette,Braga,2.0
Carvalho,70.0,0.0,0.0,0.0,0.0,7.0,Aug,11,Estrela da Amadora,Braga,1.0
Carvalho,70.0,0.0,0.0,0.0,0.0,6.1,May,18,FC Porto,Braga,0.0
Álvaro Fernández,90.0,0.0,0.0,1.0,0.0,7.7,Aug,24,Estrela da Amadora,Benfica,1.0
Álvaro Fernández,70.0,0.0,0.0,0.0,0.0,7.7,Aug,17,Casa Pia AC,Benfica,3.0
Álvaro Fernández,28.0,0.0,0.0,1.0,0.0,6.4,Aug,11,Famalicao,Benfica,0.0
Álvaro Fernández,87.0,0.0,0.0,0.0,0.0,7.6,May,17,Rio Ave,Benfica,1.0
Álvaro Fernández,90.0,0.0,1.0,0.0,0.0,8.0,May,12,Arouca,Benfica,5.0
Álvaro Fernández,90.0,0.0,0.0,0.0,0.0,7.3,May,5,Famalicao,Benfica,0.0
Álvaro Fernández,38.0,0.0,0.0,0.0,0.0,6.7,Apr,27,Braga,Benfica,3.0
Álvaro Fernández,90.0,1.0,0.0,0.0,0.0,8.7,Apr,22,Farense,Benfica,3.0
Beni,90.0,0.0,0.0,0.0,0.0,7.8,Aug,24,Santa Clara,Casa Pia AC,0.0
Beni,90.0,0.0,0.0,0.0,0.0,6.8,Aug,17,Benfica,Casa Pia AC,0.0
Beni,90.0,0.0,0.0,0.0,0.0,7.2,Aug,10,Boavista,Casa Pia AC,0.0
Beni,90.0,0.0,0.0,1.0,0.0,6.6,May,17,Famalicao,Casa Pia AC,2.0
Beni,63.0,0.0,0.0,1.0,0.0,6.8,May,12,Moreirense,Casa Pia AC,0.0
Beni,71.0,0.0,1.0,0.0,0.0,7.5,May,5,Braga,Casa Pia AC,3.0
Beni,28.0,0.0,1.0,0.0,0.0,7.7,Apr,27,Chaves,Casa Pia AC,3.0
Beni,23.0,0.0,0.0,0.0,1.0,5.1,Apr,14,Portimonense,Casa Pia AC,2.0
Beni,62.0,0.0,0.0,0.0,0.0,6.5,Mar,8,Estrela da Amadora,Casa Pia AC,1.0
Sidney Lima,90.0,0.0,0.0,0.0,0.0,7.5,Aug,24,Casa Pia AC,Santa Clara,2.0
Sidney Lima,90.0,0.0,0.0,0.0,0.0,7.2,Aug,16,FC Porto,Santa Clara,0.0
Sidney Lima,90.0,0.0,0.0,0.0,0.0,7.1,Aug,11,Estoril,Santa Clara,4.0
Sidney Lima,90.0,0.0,0.0,0.0,0.0,7.1,Feb,29,FC Porto,Santa Clara,1.0
Sidney Lima,91.0,0.0,0.0,1.0,0.0,7.1,Jan,11,Nacional,Santa Clara,1.0
Bright Arrey-Mbi,90.0,0.0,0.0,1.0,0.0,4.8,Aug,29,Rapid Wien,Braga,2.0
Bright Arrey-Mbi,90.0,0.0,0.0,0.0,0.0,7.0,Aug,25,Moreirense,Braga,3.0
Bright Arrey-Mbi,90.0,0.0,0.0,0.0,0.0,7.5,Aug,22,Rapid Wien,Braga,2.0
Bright Arrey-Mbi,90.0,0.0,0.0,0.0,0.0,7.5,Aug,18,Boavista,Braga,1.0
Bright Arrey-Mbi,90.0,0.0,0.0,0.0,0.0,7.4,Aug,15,Servette,Braga,2.0
Bright Arrey-Mbi,90.0,0.0,0.0,0.0,0.0,7.3,Aug,11,Estrela da Amadora,Braga,1.0
Bright Arrey-Mbi,90.0,0.0,0.0,0.0,0.0,7.0,Aug,8,Servette,Braga,0.0
Bright Arrey-Mbi,90.0,0.0,0.0,0.0,0.0,7.0,Aug,1,Maccabi Petach Tikva,Braga,5.0
Matheus,90.0,0.0,0.0,0.0,0.0,8.0,Aug,29,Rapid Wien,Braga,2.0
Matheus,90.0,0.0,0.0,0.0,0.0,7.6,Aug,25,Moreirense,Braga,3.0
Matheus,90.0,0.0,0.0,0.0,0.0,6.8,Aug,22,Rapid Wien,Braga,2.0
Matheus,90.0,0.0,0.0,0.0,0.0,6.6,Aug,15,Servette,Braga,2.0
Matheus,90.0,0.0,0.0,0.0,0.0,6.9,Aug,11,Estrela da Amadora,Braga,1.0
Matheus,90.0,0.0,0.0,0.0,0.0,8.2,Aug,8,Servette,Braga,0.0
Matheus,90.0,0.0,0.0,0.0,0.0,7.0,Aug,1,Maccabi Petach Tikva,Braga,5.0
Matheus,90.0,0.0,0.0,0.0,0.0,7.0,Jul,25,Maccabi Petach Tikva,Braga,2.0
Matheus,90.0,0.0,0.0,0.0,0.0,7.7,May,18,FC Porto,Braga,0.0
Matheus,90.0,0.0,0.0,0.0,0.0,7.7,May,18,FC Porto,Sporting CP,3.0
Tomas Handel,61.0,0.0,0.0,0.0,0.0,7.2,Aug,29,Zrinjski Mostar,Vitoria de Guimaraes,4.0
Tomas Handel,90.0,0.0,0.0,0.0,0.0,6.9,Aug,25,AVS Futebol SAD,Vitoria de Guimaraes,0.0
Tomas Handel,90.0,0.0,0.0,0.0,0.0,7.2,Aug,21,Zrinjski Mostar,Vitoria de Guimaraes,3.0
Tomas Handel,90.0,0.0,0.0,0.0,0.0,7.5,Aug,18,Estoril,Vitoria de Guimaraes,1.0
Tomas Handel,68.0,0.0,0.0,0.0,0.0,7.3,Aug,12,Arouca,Vitoria de Guimaraes,1.0
Tomas Handel,74.0,0.0,0.0,0.0,0.0,7.2,Aug,1,Floriana,Vitoria de Guimaraes,4.0
Tomas Handel,90.0,0.0,0.0,0.0,0.0,7.2,Jul,25,Floriana,Vitoria de Guimaraes,1.0
Joao Mendes,45.0,0.0,1.0,0.0,0.0,7.1,Aug,29,Zrinjski Mostar,Vitoria de Guimaraes,4.0
Joao Mendes,45.0,0.0,1.0,0.0,0.0,7.1,Aug,29,Zrinjski Mostar,Vitoria de Guimaraes,4.0
Joao Mendes,90.0,0.0,0.0,0.0,0.0,6.7,Aug,25,AVS Futebol SAD,Vitoria de Guimaraes,0.0
Joao Mendes,90.0,0.0,0.0,0.0,0.0,6.7,Aug,25,AVS Futebol SAD,Vitoria de Guimaraes,0.0
Joao Mendes,90.0,0.0,0.0,0.0,0.0,7.1,Aug,21,Zrinjski Mostar,Vitoria de Guimaraes,3.0
Joao Mendes,90.0,0.0,0.0,0.0,0.0,7.1,Aug,21,Zrinjski Mostar,Vitoria de Guimaraes,3.0
Joao Mendes,90.0,0.0,0.0,0.0,0.0,8.0,Aug,18,Estoril,Vitoria de Guimaraes,1.0
Joao Mendes,90.0,0.0,0.0,0.0,0.0,8.0,Aug,18,Estoril,Vitoria de Guimaraes,1.0
Joao Mendes,90.0,0.0,0.0,0.0,0.0,6.9,Aug,12,Arouca,Vitoria de Guimaraes,1.0
Joao Mendes,90.0,0.0,0.0,0.0,0.0,6.9,Aug,12,Arouca,Vitoria de Guimaraes,1.0
Joao Mendes,75.0,0.0,0.0,0.0,0.0,7.1,Aug,1,Floriana,Vitoria de Guimaraes,4.0
Joao Mendes,75.0,0.0,0.0,0.0,0.0,7.1,Aug,1,Floriana,Vitoria de Guimaraes,4.0
Joao Mendes,90.0,0.0,0.0,0.0,0.0,7.1,Jul,25,Floriana,Vitoria de Guimaraes,1.0
Joao Mendes,90.0,0.0,0.0,0.0,0.0,7.1,Jul,25,Floriana,Vitoria de Guimaraes,1.0
Martim Fernandes,68.0,0.0,0.0,0.0,0.0,7.4,Aug,24,Rio Ave,FC Porto,2.0
Martim Fernandes,90.0,0.0,0.0,0.0,0.0,6.4,Aug,16,Santa Clara,FC Porto,2.0
Martim Fernandes,90.0,0.0,0.0,0.0,0.0,7.9,Aug,10,Gil Vicente,FC Porto,3.0
Martim Fernandes,120.0,0.0,0.0,0.0,0.0,6.5,Aug,3,Sporting CP,FC Porto,4.0
Martim Fernandes,6.0,0.0,0.0,0.0,0.0,7.2,May,26,Sporting CP,FC Porto,2.0
Martim Fernandes,45.0,0.0,0.0,0.0,0.0,7.3,May,18,Braga,FC Porto,1.0
Martim Fernandes,59.0,0.0,0.0,0.0,0.0,7.3,May,12,Boavista,FC Porto,2.0
Martim Fernandes,65.0,0.0,0.0,1.0,0.0,7.0,May,4,Chaves,FC Porto,3.0
Diogo Costa,90.0,0.0,0.0,0.0,0.0,7.0,Aug,24,Rio Ave,FC Porto,2.0
Diogo Costa,90.0,0.0,0.0,0.0,0.0,7.6,Aug,16,Santa Clara,FC Porto,2.0
Diogo Costa,90.0,0.0,0.0,0.0,0.0,7.0,Aug,10,Gil Vicente,FC Porto,3.0
Diogo Costa,120.0,0.0,0.0,0.0,0.0,5.3,Aug,3,Sporting CP,FC Porto,4.0
Ze Carlos,90.0,0.0,0.0,0.0,0.0,7.9,Aug,25,Estoril,Gil Vicente,0.0
Ze Carlos,90.0,0.0,0.0,1.0,0.0,7.3,Aug,16,AVS Futebol SAD,Gil Vicente,4.0
Ze Carlos,90.0,0.0,0.0,0.0,0.0,6.4,Aug,10,FC Porto,Gil Vicente,0.0
Ze Carlos,47.0,0.0,0.0,0.0,0.0,6.8,May,18,Estrela da Amadora,Gil Vicente,0.0
Ze Carlos,60.0,0.0,0.0,1.0,0.0,6.6,May,12,Farense,Gil Vicente,2.0
Ze Carlos,8.0,0.0,0.0,0.0,0.0,6.8,May,4,Boavista,Gil Vicente,1.0
Ze Carlos,15.0,0.0,1.0,0.0,0.0,7.1,Apr,26,Arouca,Gil Vicente,2.0
Ze Carlos,90.0,0.0,0.0,0.0,0.0,5.9,Apr,12,Sporting CP,Gil Vicente,0.0
Godfried Frimpong,90.0,0.0,0.0,0.0,0.0,6.3,Aug,25,Braga,Moreirense,1.0
Godfried Frimpong,90.0,0.0,0.0,0.0,0.0,7.8,Aug,18,Arouca,Moreirense,3.0
Godfried Frimpong,90.0,0.0,0.0,0.0,0.0,7.5,Aug,11,Farense,Moreirense,2.0
Godfried Frimpong,90.0,0.0,0.0,0.0,0.0,6.7,May,18,Estoril,Moreirense,2.0
Godfried Frimpong,90.0,0.0,0.0,0.0,0.0,7.3,May,12,Casa Pia AC,Moreirense,1.0
Godfried Frimpong,90.0,0.0,0.0,1.0,0.0,6.8,May,3,Vizela,Moreirense,1.0
Godfried Frimpong,90.0,0.0,0.0,0.0,0.0,7.8,Apr,28,Portimonense,Moreirense,2.0
Godfried Frimpong,76.0,0.0,0.0,0.0,0.0,6.4,Apr,20,Gil Vicente,Moreirense,0.0
Godfried Frimpong,90.0,0.0,0.0,0.0,0.0,5.9,Apr,14,Benfica,Moreirense,0.0
Tiago Esgaio,90.0,0.0,0.0,0.0,0.0,8.1,Aug,25,Nacional,Arouca,1.0
Tiago Esgaio,90.0,0.0,0.0,0.0,0.0,6.7,Aug,18,Moreirense,Arouca,1.0
Tiago Esgaio,90.0,0.0,0.0,0.0,0.0,6.6,Aug,12,Vitoria de Guimaraes,Arouca,0.0
Tiago Esgaio,90.0,0.0,0.0,0.0,0.0,5.5,May,18,Vitoria de Guimaraes,Arouca,1.0
Tiago Esgaio,90.0,0.0,0.0,0.0,0.0,6.3,May,12,Benfica,Arouca,0.0
Tiago Esgaio,72.0,0.0,0.0,0.0,0.0,6.8,Apr,14,Boavista,Arouca,2.0
Tiago Esgaio,80.0,1.0,0.0,0.0,0.0,8.0,Mar,30,Farense,Arouca,2.0
Tiago Esgaio,90.0,0.0,0.0,0.0,0.0,7.0,Mar,17,Moreirense,Arouca,0.0
Tiago Esgaio,90.0,0.0,0.0,0.0,0.0,6.1,Mar,10,Sporting CP,Arouca,0.0
Toni Borevkovic,90.0,0.0,0.0,0.0,0.0,7.0,Aug,29,Zrinjski Mostar,Vitoria de Guimaraes,4.0
Toni Borevkovic,90.0,0.0,0.0,0.0,0.0,6.6,Aug,25,AVS Futebol SAD,Vitoria de Guimaraes,0.0
Toni Borevkovic,90.0,1.0,0.0,1.0,0.0,7.6,Aug,21,Zrinjski Mostar,Vitoria de Guimaraes,3.0
Toni Borevkovic,90.0,0.0,0.0,1.0,0.0,7.1,Aug,18,Estoril,Vitoria de Guimaraes,1.0
Toni Borevkovic,90.0,0.0,0.0,0.0,0.0,7.7,Aug,12,Arouca,Vitoria de Guimaraes,1.0
Toni Borevkovic,90.0,0.0,0.0,0.0,0.0,7.0,Aug,1,Floriana,Vitoria de Guimaraes,4.0
Toni Borevkovic,90.0,0.0,0.0,0.0,0.0,7.0,Jul,25,Floriana,Vitoria de Guimaraes,1.0
Vasco Sousa,78.0,0.0,0.0,0.0,0.0,7.8,Aug,24,Rio Ave,FC Porto,2.0
Vasco Sousa,73.0,0.0,0.0,0.0,0.0,7.0,Aug,16,Santa Clara,FC Porto,2.0
Vasco Sousa,29.0,0.0,0.0,0.0,0.0,6.5,Aug,10,Gil Vicente,FC Porto,3.0
Vasco Sousa,45.0,0.0,1.0,0.0,0.0,6.6,Aug,3,Sporting CP,FC Porto,4.0
Rafael Rodrigues,45.0,0.0,0.0,0.0,0.0,7.1,Aug,10,Nacional,AVS Futebol SAD,1.0
Jorge Fernandes,45.0,0.0,0.0,0.0,0.0,6.8,Aug,25,AVS Futebol SAD,Vitoria de Guimaraes,0.0
