player_names,minutes_played,goals_scored,assists,yellow_cards,red_cards,player_ratings,Month,Day,Opponent
Jose Fontán,90.0,0.0,0.0,0.0,0.0,7.4,May,12,Tenerife
Jose Fontán,90.0,0.0,0.0,0.0,0.0,7.3,May,4,Alcorcon
Jose Fontán,90.0,0.0,0.0,0.0,0.0,7.8,Apr,28,Levante
Jose Fontán,90.0,0.0,0.0,0.0,0.0,7.4,Apr,22,Real Oviedo
Jose Fontán,90.0,0.0,0.0,1.0,0.0,6.7,Apr,13,Sporting Gijon
Jose Fontán,90.0,0.0,0.0,0.0,0.0,6.2,Apr,7,Real Valladolid
Jose Fontán,90.0,0.0,0.0,0.0,0.0,7.2,Mar,30,Leganes
Jose Fontán,87.0,1.0,0.0,0.0,0.0,8.2,Mar,23,FC Andorra
Matheus Dias,90.0,0.0,0.0,0.0,0.0,7.2,Sep,1,Farense
Matheus Dias,90.0,0.0,0.0,1.0,0.0,7.1,Aug,25,Arouca
Matheus Dias,68.0,0.0,1.0,0.0,0.0,5.8,Aug,17,Sporting CP
Matheus Dias,71.0,0.0,0.0,0.0,0.0,6.8,Aug,10,AVS Futebol SAD
Matheus Dias,14.0,0.0,0.0,0.0,0.0,5.8,Jul,28,Bahia
Nuno Santos,1.0,0.0,0.0,0.0,0.0,7.3,Aug,31,FC Porto
Nuno Santos,27.0,0.0,0.0,0.0,0.0,6.6,Aug,23,Farense
Nuno Santos,83.0,0.0,0.0,1.0,0.0,7.3,May,26,FC Porto
Nuno Santos,90.0,0.0,1.0,0.0,0.0,8.0,May,18,Chaves
Nuno Santos,33.0,0.0,1.0,0.0,0.0,7.6,May,11,Estoril
Nuno Santos,89.0,0.0,1.0,1.0,0.0,8.4,May,4,Portimonense
Nuno Santos,30.0,0.0,1.0,0.0,0.0,7.5,Apr,28,FC Porto
Nuno Santos,90.0,0.0,0.0,0.0,0.0,7.4,Apr,21,Vitoria de Guimaraes
Nuno Santos,86.0,0.0,0.0,0.0,0.0,7.0,Apr,16,Famalicao
Yanis Begraoui,30.0,0.0,0.0,0.0,0.0,5.9,Aug,31,Boavista
Yanis Begraoui,68.0,0.0,0.0,0.0,0.0,6.3,Aug,25,Gil Vicente
Yanis Begraoui,78.0,0.0,0.0,1.0,0.0,6.3,Aug,18,Vitoria de Guimaraes
Yanis Begraoui,60.0,0.0,1.0,0.0,0.0,7.1,Aug,11,Santa Clara
Yanis Begraoui,45.0,0.0,0.0,0.0,0.0,5.7,May,17,Bordeaux
Yanis Begraoui,69.0,0.0,0.0,0.0,0.0,6.1,May,10,SC Bastia
Yanis Begraoui,72.0,0.0,0.0,0.0,0.0,5.9,May,3,Angers
Yanis Begraoui,27.0,0.0,0.0,0.0,0.0,5.8,Apr,27,Guingamp
Yanis Begraoui,24.0,0.0,0.0,0.0,0.0,6.1,Apr,23,Troyes
Yanis Begraoui,69.0,0.0,0.0,0.0,0.0,6.7,Apr,20,Laval
Alejandro Orellana,61.0,0.0,0.0,0.0,0.0,6.0,Aug,31,Boavista
Alejandro Orellana,82.0,0.0,0.0,0.0,0.0,7.4,Aug,25,Gil Vicente
Alejandro Orellana,90.0,0.0,0.0,0.0,0.0,6.5,Aug,18,Vitoria de Guimaraes
Alejandro Orellana,60.0,0.0,0.0,1.0,0.0,5.9,Aug,11,Santa Clara
Alejandro Orellana,90.0,0.0,0.0,0.0,0.0,7.4,Jun,2,Racing de Ferrol
Alejandro Orellana,79.0,0.0,0.0,0.0,0.0,7.2,May,26,Real Oviedo
Alejandro Orellana,90.0,0.0,0.0,1.0,0.0,7.5,May,18,Burgos CF
Alejandro Orellana,74.0,0.0,0.0,1.0,0.0,7.1,May,5,Albacete
Alejandro Orellana,90.0,0.0,0.0,0.0,0.0,7.8,Apr,26,Racing Santander
Alejandro Orellana,90.0,0.0,0.0,0.0,0.0,7.4,Apr,21,Espanyol
Pastor,90.0,0.0,0.0,0.0,0.0,6.2,Sep,1,Nacional
Pastor,12.0,0.0,0.0,0.0,0.0,6.6,Aug,23,Sporting CP
Pastor,89.0,0.0,0.0,0.0,1.0,4.7,May,18,Portimonense
Pastor,90.0,0.0,0.0,0.0,0.0,6.8,May,12,Gil Vicente
Pastor,90.0,0.0,0.0,0.0,0.0,7.8,May,5,Estoril
Pastor,90.0,0.0,0.0,0.0,0.0,6.9,Apr,29,Estrela da Amadora
Pastor,90.0,0.0,0.0,0.0,0.0,6.4,Apr,22,Benfica
Pastor,90.0,0.0,1.0,1.0,0.0,7.6,Apr,13,Vitoria de Guimaraes
Pastor,90.0,0.0,0.0,0.0,0.0,7.1,Apr,5,Boavista
Telmo Arcanjo,62.0,0.0,0.0,0.0,0.0,6.3,Aug,25,AVS Futebol SAD
Telmo Arcanjo,30.0,0.0,0.0,0.0,0.0,6.6,Aug,21,Zrinjski Mostar
Telmo Arcanjo,62.0,0.0,0.0,0.0,0.0,6.8,Aug,18,Estoril
Telmo Arcanjo,5.0,0.0,0.0,0.0,0.0,6.6,Aug,12,Arouca
Telmo Arcanjo,15.0,0.0,0.0,0.0,0.0,6.6,Aug,1,Floriana
Miguel Sousa,71.0,0.0,0.0,0.0,0.0,7.2,Aug,31,Estrela da Amadora
Miguel Sousa,86.0,0.0,0.0,0.0,0.0,6.8,Aug,24,Santa Clara
Miguel Sousa,59.0,0.0,0.0,0.0,0.0,6.2,Aug,17,Benfica
Miguel Sousa,22.0,0.0,0.0,0.0,0.0,6.7,Aug,10,Boavista
Jaume Grau,90.0,1.0,0.0,0.0,0.0,7.0,Aug,31,Santa Clara
Jaume Grau,37.0,0.0,0.0,0.0,0.0,6.6,Aug,25,Vitoria de Guimaraes
Jaume Grau,90.0,0.0,0.0,1.0,0.0,7.2,Jun,2,Albacete
Jaume Grau,90.0,0.0,0.0,1.0,0.0,7.3,May,26,Racing Santander
Jaume Grau,90.0,0.0,0.0,0.0,0.0,7.6,May,19,Racing de Ferrol
Jaume Grau,90.0,0.0,0.0,0.0,0.0,7.0,May,12,Real Oviedo
Jaume Grau,90.0,1.0,0.0,0.0,0.0,8.3,May,5,Burgos CF
Jaume Grau,45.0,0.0,0.0,0.0,0.0,6.6,Apr,27,Leganes
Jaume Grau,25.0,0.0,0.0,0.0,0.0,6.0,Apr,20,SD Huesca
Jorge Aguirre,12.0,0.0,0.0,0.0,0.0,5.8,Sep,1,Braga
Jorge Aguirre,59.0,0.0,0.0,0.0,0.0,5.9,Aug,25,Estoril
Jorge Aguirre,81.0,1.0,0.0,0.0,0.0,7.9,Aug,16,AVS Futebol SAD
Jorge Aguirre,67.0,0.0,0.0,0.0,0.0,5.9,Aug,10,FC Porto
Miguel Lopes,90.0,0.0,0.0,1.0,0.0,6.9,Aug,31,Casa Pia AC
Miguel Lopes,90.0,0.0,0.0,0.0,0.0,7.2,Aug,24,Benfica
Miguel Lopes,90.0,0.0,0.0,0.0,0.0,5.4,Aug,19,Famalicao
Miguel Lopes,90.0,0.0,0.0,1.0,0.0,7.1,Aug,11,Braga
Miguel Lopes,83.0,0.0,0.0,0.0,0.0,7.6,May,18,Gil Vicente
Miguel Lopes,51.0,0.0,0.0,0.0,0.0,6.3,Apr,29,Farense
Miguel Lopes,82.0,0.0,0.0,0.0,0.0,7.3,Apr,20,Boavista
Miguel Lopes,90.0,0.0,0.0,0.0,0.0,6.5,Apr,14,Rio Ave
Miguel Lopes,90.0,0.0,0.0,0.0,0.0,6.4,Apr,7,Moreirense
Miguel Lopes,90.0,0.0,0.0,0.0,0.0,6.5,Mar,29,Sporting CP
Henrique Araujo,77.0,0.0,0.0,0.0,0.0,6.1,Sep,1,Rio Ave
Henrique Araujo,79.0,1.0,0.0,0.0,0.0,7.5,Aug,25,Nacional
Henrique Araujo,77.0,0.0,0.0,0.0,0.0,6.4,Aug,18,Moreirense
Henrique Araujo,20.0,0.0,0.0,1.0,0.0,5.8,Aug,12,Vitoria de Guimaraes
Henrique Araujo,9.0,0.0,0.0,0.0,0.0,6.3,May,17,Casa Pia AC
Henrique Araujo,82.0,0.0,0.0,0.0,0.0,6.6,May,10,Chaves
Henrique Araujo,8.0,0.0,0.0,0.0,0.0,6.3,Apr,28,Estoril
Jean-Baptiste Gorby,15.0,0.0,0.0,0.0,0.0,6.7,Sep,1,Gil Vicente
Jean-Baptiste Gorby,21.0,0.0,0.0,0.0,0.0,6.6,Aug,29,Rapid Wien
Jean-Baptiste Gorby,10.0,0.0,0.0,0.0,0.0,6.6,Aug,25,Moreirense
Jean-Baptiste Gorby,21.0,0.0,0.0,0.0,0.0,6.5,Aug,18,Boavista
Jean-Baptiste Gorby,3.0,0.0,0.0,0.0,0.0,6.6,Aug,15,Servette
Jean-Baptiste Gorby,90.0,0.0,0.0,0.0,0.0,6.6,Aug,1,Maccabi Petach Tikva
Jean-Baptiste Gorby,13.0,0.0,0.0,0.0,0.0,6.6,Jul,25,Maccabi Petach Tikva
Quaresma,45.0,0.0,0.0,1.0,0.0,6.3,Aug,18,Moreirense
Quaresma,13.0,0.0,0.0,0.0,0.0,6.8,Aug,12,Vitoria de Guimaraes
Quaresma,70.0,0.0,0.0,0.0,0.0,7.5,May,5,Estrela da Amadora
Quaresma,33.0,0.0,0.0,0.0,0.0,6.4,Mar,17,Moreirense
Quaresma,5.0,0.0,0.0,0.0,0.0,6.8,Mar,10,Sporting CP
Lucas Soares,82.0,0.0,0.0,1.0,0.0,7.2,Aug,31,AVS Futebol SAD
Lucas Soares,74.0,0.0,0.0,0.0,0.0,7.0,Aug,24,Casa Pia AC
Lucas Soares,68.0,0.0,0.0,0.0,0.0,6.1,Aug,16,FC Porto
Lucas Soares,72.0,0.0,0.0,1.0,0.0,6.5,Aug,11,Estoril
Lucas Soares,88.0,0.0,0.0,0.0,0.0,6.7,Feb,29,FC Porto
Lucas Soares,58.0,0.0,0.0,0.0,0.0,6.7,Jan,11,Nacional
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,7.0,Aug,31,Estrela da Amadora
Leonardo Lelo,86.0,0.0,0.0,0.0,0.0,6.5,Aug,24,Santa Clara
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,6.2,Aug,17,Benfica
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,6.9,Aug,10,Boavista
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,6.5,May,12,Moreirense
Leonardo Lelo,90.0,1.0,0.0,0.0,0.0,8.0,May,5,Braga
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,7.5,Apr,27,Chaves
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,6.9,Apr,21,FC Porto
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,7.7,Apr,14,Portimonense
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,7.4,Aug,31,Estoril
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,6.0,Aug,24,Famalicao
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,6.2,Aug,18,Braga
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,7.4,Aug,10,Casa Pia AC
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,5.6,May,18,Vizela
Joao Goncalves,90.0,0.0,0.0,1.0,0.0,5.9,May,12,FC Porto
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,7.0,May,4,Gil Vicente
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,6.3,Apr,27,Vitoria de Guimaraes
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,6.9,Apr,20,Estrela da Amadora
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,6.4,Apr,14,Arouca
Ivo Rodrigues,25.0,0.0,0.0,1.0,0.0,6.6,Sep,1,Rio Ave
Ivo Rodrigues,20.0,0.0,0.0,1.0,0.0,6.5,Aug,25,Nacional
Ivo Rodrigues,90.0,0.0,0.0,1.0,0.0,6.6,May,27,Al Riyadh
Ivo Rodrigues,90.0,0.0,0.0,0.0,0.0,7.4,May,23,Abha
Ivo Rodrigues,89.0,0.0,1.0,0.0,0.0,7.0,May,16,Al Ittihad
Ivo Rodrigues,90.0,0.0,0.0,0.0,0.0,7.0,May,4,Al Taee
Ivo Rodrigues,69.0,0.0,0.0,0.0,0.0,5.6,May,1,Al Nassr FC
Ivo Rodrigues,90.0,0.0,0.0,0.0,0.0,7.4,Apr,27,Al Nassr FC
Wendell,22.0,0.0,0.0,0.0,0.0,6.5,Aug,24,Rio Ave
Wendell,86.0,0.0,0.0,0.0,0.0,6.0,Jul,3,Colombia
Wendell,90.0,0.0,0.0,1.0,0.0,7.3,Jun,29,Paraguay
Wendell,90.0,0.0,0.0,0.0,0.0,7.8,Jun,13,USA
Wendell,120.0,0.0,0.0,0.0,0.0,7.4,May,26,Sporting CP
Wendell,90.0,0.0,0.0,0.0,0.0,7.9,May,18,Braga
Fran Navarro,6.0,0.0,0.0,0.0,0.0,6.7,Aug,31,Sporting CP
Fran Navarro,1.0,0.0,0.0,0.0,0.0,6.7,Aug,24,Rio Ave
Fran Navarro,68.0,0.0,0.0,0.0,0.0,7.0,Aug,16,Santa Clara
Fran Navarro,15.0,0.0,0.0,0.0,0.0,6.1,Aug,10,Gil Vicente
Fran Navarro,37.0,0.0,0.0,0.0,0.0,5.6,Aug,3,Sporting CP
Fran Navarro,5.0,0.0,0.0,0.0,0.0,6.7,Jul,28,Al Nassr FC
Fran Navarro,45.0,0.0,0.0,0.0,0.0,5.7,May,12,PAOK Thessaloniki FC
Fran Navarro,73.0,1.0,0.0,0.0,0.0,8.0,Apr,28,Lamia
Fran Navarro,11.0,0.0,0.0,0.0,0.0,6.1,Apr,24,Aris Thessaloniki FC
Fran Navarro,85.0,0.0,0.0,0.0,0.0,7.0,Apr,21,PAOK Thessaloniki FC
Miguel Baeza,45.0,0.0,0.0,0.0,0.0,6.5,Aug,25,Arouca
Miguel Baeza,37.0,0.0,0.0,0.0,0.0,5.9,Aug,17,Sporting CP
Miguel Baeza,71.0,1.0,0.0,0.0,0.0,7.1,Aug,10,AVS Futebol SAD
Angelo Neto,52.0,0.0,0.0,0.0,0.0,5.9,Sep,1,Nacional
Angelo Neto,45.0,0.0,0.0,0.0,0.0,6.3,Aug,23,Sporting CP
Angelo Neto,64.0,0.0,0.0,1.0,0.0,7.4,Aug,17,Rio Ave
Angelo Neto,88.0,0.0,0.0,0.0,0.0,5.9,Aug,11,Moreirense
Angelo Neto,22.0,0.0,0.0,1.0,0.0,6.2,May,17,Famalicao
Angelo Neto,73.0,0.0,0.0,0.0,0.0,6.3,May,12,Moreirense
Angelo Neto,72.0,0.0,0.0,1.0,0.0,7.5,Apr,27,Chaves
Angelo Neto,74.0,0.0,0.0,1.0,0.0,6.3,Apr,21,FC Porto
Angelo Neto,90.0,0.0,0.0,0.0,0.0,6.6,Apr,14,Portimonense
Angelo Neto,90.0,0.0,0.0,0.0,0.0,7.1,Apr,8,Estoril
Kazu,90.0,0.0,0.0,0.0,0.0,6.5,Aug,16,AVS Futebol SAD
Kazu,47.0,0.0,0.0,0.0,0.0,6.5,May,18,Estrela da Amadora
Kazu,1.0,0.0,0.0,0.0,0.0,6.5,Mar,16,Braga
Kazu,6.0,0.0,0.0,0.0,0.0,6.5,Feb,13,Vizela
Marko Grujic,12.0,0.0,0.0,0.0,0.0,6.5,Aug,24,Rio Ave
Marko Grujic,63.0,0.0,0.0,0.0,0.0,5.6,Aug,3,Sporting CP
Marko Grujic,65.0,0.0,0.0,0.0,0.0,6.8,Jul,28,Al Nassr FC
Marko Grujic,35.0,0.0,0.0,0.0,0.0,6.7,May,26,Sporting CP
Marko Grujic,1.0,0.0,0.0,0.0,0.0,6.7,May,18,Braga
Nermin Zolotic,90.0,0.0,0.0,0.0,0.0,6.2,Aug,17,Benfica
Nermin Zolotic,90.0,0.0,0.0,1.0,0.0,6.8,Aug,10,Boavista
Nermin Zolotic,7.0,0.0,0.0,0.0,0.0,6.7,May,17,Famalicao
Nermin Zolotic,90.0,0.0,0.0,0.0,0.0,7.0,May,12,Moreirense
Nermin Zolotic,90.0,0.0,0.0,0.0,0.0,5.7,May,5,Braga
Nermin Zolotic,90.0,0.0,0.0,0.0,0.0,7.2,Apr,27,Chaves
Nermin Zolotic,74.0,0.0,0.0,1.0,0.0,6.0,Apr,21,FC Porto
Nermin Zolotic,90.0,1.0,0.0,0.0,0.0,7.5,Apr,14,Portimonense
Patrick Sequeira,90.0,0.0,0.0,0.0,0.0,8.4,Aug,31,Estrela da Amadora
Patrick Sequeira,90.0,0.0,0.0,0.0,0.0,6.1,Aug,24,Santa Clara
Patrick Sequeira,90.0,0.0,0.0,0.0,0.0,6.9,Aug,17,Benfica
Patrick Sequeira,90.0,0.0,0.0,0.0,0.0,7.8,Jul,3,Paraguay
Patrick Sequeira,90.0,0.0,0.0,0.0,0.0,5.8,Jun,29,Colombia
Patrick Sequeira,90.0,0.0,0.0,0.0,0.0,8.0,Jun,25,Brazil
Patrick Sequeira,90.0,0.0,0.0,0.0,0.0,7.5,Jun,9,Grenada
Patrick Sequeira,90.0,0.0,0.0,0.0,0.0,7.0,Jun,1,Uruguay
Sidnei Tavares,34.0,0.0,0.0,0.0,0.0,6.5,Aug,30,Benfica
Sidnei Tavares,45.0,0.0,0.0,0.0,0.0,6.6,Aug,25,Braga
Sidnei Tavares,64.0,0.0,0.0,0.0,1.0,6.4,Aug,11,Farense
Amine El Ouazzani,76.0,0.0,0.0,0.0,0.0,6.2,Sep,1,Gil Vicente
Amine El Ouazzani,37.0,1.0,0.0,0.0,0.0,6.9,Aug,29,Rapid Wien
Amine El Ouazzani,19.0,0.0,0.0,0.0,0.0,6.1,Aug,25,Moreirense
Amine El Ouazzani,61.0,0.0,0.0,0.0,0.0,6.2,Aug,22,Rapid Wien
Amine El Ouazzani,21.0,0.0,0.0,0.0,0.0,5.9,Aug,18,Boavista
Amine El Ouazzani,57.0,1.0,0.0,0.0,0.0,7.5,Aug,15,Servette
Amine El Ouazzani,70.0,1.0,0.0,0.0,0.0,7.5,Aug,11,Estrela da Amadora
Amine El Ouazzani,21.0,0.0,0.0,1.0,0.0,6.3,Aug,8,Servette
Amine El Ouazzani,90.0,1.0,0.0,0.0,0.0,7.6,Aug,1,Maccabi Petach Tikva
Amine El Ouazzani,77.0,0.0,0.0,0.0,0.0,6.7,Jul,25,Maccabi Petach Tikva
Bruno Costa,8.0,0.0,0.0,0.0,0.0,6.7,Sep,1,Farense
Bruno Costa,45.0,0.0,0.0,0.0,0.0,6.7,Aug,25,Arouca
Bruno Costa,53.0,0.0,0.0,0.0,0.0,6.6,Aug,17,Sporting CP
Bruno Costa,19.0,0.0,0.0,0.0,0.0,6.2,Aug,10,AVS Futebol SAD
Bruno Costa,24.0,0.0,0.0,0.0,0.0,6.7,Mar,31,Casa Pia AC
Bruno Costa,79.0,0.0,0.0,1.0,0.0,6.9,Mar,16,FC Porto
Bruno Costa,58.0,0.0,0.0,0.0,0.0,6.7,Mar,9,Farense
Bruno Costa,90.0,0.0,0.0,0.0,0.0,6.8,Mar,3,Portimonense
Vinicius Zanocelo,90.0,0.0,0.0,0.0,0.0,6.9,Aug,31,Boavista
Vinicius Zanocelo,90.0,0.0,0.0,1.0,0.0,6.8,Aug,25,Gil Vicente
Vinicius Zanocelo,90.0,0.0,0.0,0.0,0.0,6.4,Aug,18,Vitoria de Guimaraes
Vinicius Zanocelo,90.0,0.0,0.0,1.0,0.0,6.3,Aug,11,Santa Clara
Vinicius Zanocelo,90.0,0.0,0.0,1.0,0.0,6.7,May,11,Sporting CP
Vinicius Zanocelo,71.0,0.0,0.0,0.0,0.0,6.6,May,5,Farense
Vinicius Zanocelo,90.0,0.0,0.0,0.0,0.0,7.6,Apr,28,Famalicao
Vinicius Zanocelo,90.0,0.0,0.0,0.0,0.0,6.7,Apr,21,Chaves
Vinicius Zanocelo,90.0,0.0,0.0,0.0,0.0,6.8,Apr,13,Braga
Josafat Mendes,15.0,0.0,0.0,0.0,0.0,6.1,Sep,1,Gil Vicente
Josafat Mendes,10.0,0.0,0.0,0.0,0.0,5.9,Aug,25,Moreirense
Josafat Mendes,69.0,0.0,0.0,0.0,0.0,6.8,Aug,18,Boavista
Josafat Mendes,2.0,0.0,0.0,0.0,0.0,6.6,Aug,15,Servette
Josafat Mendes,90.0,0.0,0.0,0.0,0.0,6.7,Aug,11,Estrela da Amadora
Pedro Santos,4.0,0.0,0.0,0.0,0.0,6.7,Sep,1,Rio Ave
Pedro Santos,11.0,0.0,0.0,0.0,0.0,6.0,Aug,25,Nacional
Pedro Santos,90.0,0.0,0.0,0.0,0.0,6.9,Aug,12,Vitoria de Guimaraes
Pedro Santos,83.0,0.0,0.0,0.0,0.0,6.4,May,18,Vitoria de Guimaraes
Pedro Santos,50.0,0.0,0.0,0.0,0.0,6.1,May,12,Benfica
Pedro Santos,28.0,0.0,0.0,0.0,0.0,6.4,May,5,Estrela da Amadora
Pedro Santos,81.0,0.0,0.0,0.0,0.0,7.7,Apr,26,Gil Vicente
Pedro Santos,89.0,0.0,0.0,0.0,0.0,7.9,Apr,19,Rio Ave
Pedro Santos,90.0,0.0,0.0,0.0,0.0,7.7,Apr,14,Boavista
Pedro Santos,68.0,0.0,0.0,1.0,0.0,7.2,Apr,6,Braga
Rafik Guitane,8.0,0.0,0.0,0.0,0.0,7.1,Aug,25,Gil Vicente
Rafik Guitane,12.0,0.0,0.0,0.0,0.0,6.3,Aug,18,Vitoria de Guimaraes
Rafik Guitane,77.0,0.0,0.0,0.0,0.0,6.7,Aug,11,Santa Clara
Rafik Guitane,90.0,0.0,0.0,0.0,0.0,7.4,May,18,Moreirense
Rafik Guitane,90.0,0.0,0.0,0.0,0.0,6.6,May,11,Sporting CP
Rafik Guitane,19.0,0.0,0.0,0.0,0.0,6.4,May,5,Farense
Rafik Guitane,11.0,0.0,0.0,0.0,0.0,6.2,Apr,28,Famalicao
Rafik Guitane,63.0,0.0,0.0,0.0,0.0,6.8,Apr,21,Chaves
Rafik Guitane,90.0,0.0,0.0,0.0,0.0,6.6,Apr,13,Braga
Rafik Guitane,77.0,0.0,0.0,0.0,0.0,8.0,Apr,8,Casa Pia AC
Joao Tome,14.0,0.0,0.0,0.0,0.0,6.4,Sep,1,Arouca
Joao Tome,37.0,0.0,0.0,0.0,0.0,6.0,Aug,24,FC Porto
Joao Tome,90.0,0.0,0.0,0.0,0.0,7.1,Aug,17,Farense
Joao Tome,45.0,0.0,0.0,0.0,0.0,6.3,Aug,9,Sporting CP
Nani,64.0,0.0,0.0,0.0,0.0,6.6,Aug,31,Casa Pia AC
Nani,70.0,0.0,0.0,0.0,0.0,6.7,Aug,24,Benfica
Nani,45.0,0.0,0.0,0.0,0.0,6.5,Aug,19,Famalicao
Nani,22.0,0.0,0.0,1.0,0.0,6.2,Aug,11,Braga
Nani,45.0,0.0,0.0,0.0,0.0,6.0,Apr,13,Kayserispor
Nani,45.0,1.0,0.0,0.0,0.0,7.9,Mar,16,Sivasspor
Nani,28.0,0.0,0.0,0.0,0.0,7.2,Mar,9,Konyaspor
Nani,29.0,0.0,0.0,1.0,0.0,6.0,Feb,25,Trabzonspor
Nani,7.0,0.0,0.0,0.0,0.0,6.6,Feb,18,Alanyaspor
Victor Gomez,75.0,0.0,0.0,0.0,0.0,7.0,Sep,1,Gil Vicente
Victor Gomez,90.0,0.0,0.0,0.0,0.0,7.1,Aug,29,Rapid Wien
Victor Gomez,80.0,0.0,0.0,0.0,0.0,6.8,Aug,25,Moreirense
Victor Gomez,90.0,0.0,0.0,0.0,0.0,8.2,Aug,22,Rapid Wien
Victor Gomez,21.0,0.0,0.0,1.0,0.0,6.2,Aug,18,Boavista
Victor Gomez,88.0,0.0,1.0,0.0,0.0,8.2,Aug,15,Servette
Victor Gomez,90.0,0.0,0.0,0.0,0.0,7.5,Aug,8,Servette
Victor Gomez,90.0,0.0,0.0,0.0,0.0,6.9,Aug,1,Maccabi Petach Tikva
Victor Gomez,90.0,0.0,0.0,0.0,0.0,6.9,Jul,25,Maccabi Petach Tikva
Victor Gomez,12.0,0.0,0.0,0.0,1.0,4.9,May,18,FC Porto
Pedro Amaral,90.0,0.0,0.0,0.0,0.0,6.7,Aug,31,Boavista
Pedro Amaral,90.0,0.0,0.0,0.0,0.0,7.3,Aug,25,Gil Vicente
Pedro Amaral,90.0,0.0,0.0,0.0,0.0,6.5,Aug,18,Vitoria de Guimaraes
Pedro Amaral,90.0,0.0,0.0,0.0,0.0,5.6,Aug,11,Santa Clara
Pedro Amaral,13.0,0.0,0.0,0.0,1.0,5.5,Apr,24,PAOK Thessaloniki FC
Pedro Amaral,45.0,0.0,0.0,0.0,0.0,6.5,Apr,21,Panathinaikos
Pedro Amaral,55.0,0.0,0.0,0.0,0.0,6.1,Apr,14,Panathinaikos
Pedro Amaral,90.0,0.0,0.0,0.0,0.0,6.6,Mar,10,AEK Athens
Pedro Amaral,81.0,0.0,0.0,0.0,0.0,7.0,Mar,3,PAOK Thessaloniki FC
Joao Goulart,90.0,0.0,0.0,0.0,0.0,7.3,Aug,31,Estrela da Amadora
Joao Goulart,90.0,0.0,0.0,0.0,0.0,6.7,Aug,24,Santa Clara
Joao Goulart,90.0,0.0,0.0,0.0,0.0,5.9,Aug,17,Benfica
Joao Goulart,89.0,0.0,0.0,0.0,0.0,6.8,Aug,10,Boavista
José Fonte,90.0,0.0,0.0,0.0,0.0,7.0,Aug,31,Estrela da Amadora
José Fonte,90.0,0.0,0.0,1.0,0.0,5.9,Aug,24,Santa Clara
José Fonte,90.0,0.0,0.0,0.0,0.0,6.4,Aug,17,Benfica
José Fonte,90.0,0.0,0.0,0.0,0.0,6.9,Aug,10,Boavista
José Fonte,90.0,0.0,0.0,1.0,0.0,6.6,May,11,Vitoria de Guimaraes
José Fonte,1.0,0.0,0.0,0.0,0.0,6.7,May,5,Casa Pia AC
José Fonte,1.0,0.0,0.0,0.0,0.0,6.7,Apr,13,Estoril
Michel Costa,30.0,0.0,0.0,0.0,0.0,6.0,Aug,31,Boavista
Michel Costa,58.0,0.0,0.0,1.0,0.0,6.5,Aug,25,Gil Vicente
Michel Costa,78.0,0.0,0.0,0.0,0.0,6.1,Aug,18,Vitoria de Guimaraes
Michel Costa,90.0,0.0,0.0,0.0,0.0,6.8,Aug,11,Santa Clara
Michel Costa,90.0,0.0,0.0,0.0,0.0,6.5,May,18,Moreirense
Michel Costa,69.0,0.0,0.0,0.0,0.0,6.0,May,11,Sporting CP
Eliaquim Mangala,90.0,0.0,0.0,1.0,0.0,6.9,Aug,31,Boavista
Eliaquim Mangala,90.0,0.0,0.0,1.0,0.0,7.2,Aug,25,Gil Vicente
Eliaquim Mangala,90.0,0.0,0.0,0.0,0.0,6.1,Aug,18,Vitoria de Guimaraes
Eliaquim Mangala,90.0,0.0,0.0,1.0,0.0,6.0,Aug,11,Santa Clara
Eliaquim Mangala,4.0,0.0,0.0,0.0,0.0,6.5,May,18,Moreirense
Eliaquim Mangala,11.0,0.0,0.0,0.0,0.0,5.9,May,11,Sporting CP
Amine Oudrhiri Idrissi,85.0,0.0,0.0,0.0,0.0,6.8,Sep,1,Arouca
Amine Oudrhiri Idrissi,84.0,0.0,0.0,0.0,0.0,6.4,Aug,24,FC Porto
Amine Oudrhiri Idrissi,75.0,0.0,0.0,0.0,0.0,6.7,Aug,17,Farense
Amine Oudrhiri Idrissi,76.0,0.0,0.0,0.0,0.0,6.2,Aug,9,Sporting CP
Amine Oudrhiri Idrissi,75.0,0.0,0.0,1.0,0.0,6.6,May,17,Benfica
Amine Oudrhiri Idrissi,82.0,1.0,0.0,0.0,0.0,7.6,May,11,Portimonense
Amine Oudrhiri Idrissi,6.0,0.0,0.0,0.0,0.0,6.8,May,4,Vitoria de Guimaraes
